,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1151,Ball licker,immunetoboredom,1.33E+18,10-11-2020 01:42,0,,,0,What kind of ball licker would take this job with ten weeks to go?,,,
1594,bitch,sarah_ann1122,1.33E+18,11-11-2020 07:27,0,,,0,I love smiling at girls who hate me LMAOOO bothered ass bitch,,,
2466,cumming,isaidimtired,1.33E+18,11-11-2020 09:32,0,,,1,Cumming to the thought of you,,,
1047,Bad Fuck,sapphicsade,1.33E+18,11-11-2020 06:51,1,,,0,fUCK BEING GOOD IM A BAD BITCH IM SICK OF MFS TRYNA TELL ME HOW TO LIVE WACK HOES HATE UNDER MY PICTURES ON THE GRAM BITCH YOU BETTER HOPE I NEVER RUN ACROSS YOUR MAN,,,
2161,Breast Man,_nickgurrr,1.33E+18,11-11-2020 01:40,1,,,1,"I was probably the most wet I have ever been in my life. This man kissed all over my neck, breast, thighs, uhhhh",,,
1363,Balls,Lonnybeasy,1.33E+18,11-11-2020 06:56,0,,,1,When she lick the balls without you asking:,,,
429,Aroused,SlowImpulse2020,1.33E+18,10-11-2020 16:10,0,,,1,"FOREPLAY Any kind of kissing, massage or touching that happens before intercourse. It can help to get people aroused and can make sex more enjoyable.",,,
3009,eat pussy,kamm1xx,1.33E+18,11-11-2020 07:54,0,,,1,I wanna nigga that’s gone wake up out his sleep tryna eat my pussy😂😭,,,
21,Aroused,hotgirltodoroki,1.33E+18,11-11-2020 03:26,0,,,0,"Cw/// 📯knee I hate how when I get aroused, it doesn’t feel good. It’s actually like painful like bitch wtf",,,
226,Aroused,SinfullyJinnie,1.33E+18,10-11-2020 22:33,49,,,1,“You look good like that.” You chuckled taking Another photo. “Mhm. Like this. Arms over my head. Waiting.” He purred. “Oh...well I—“ you stuttered. “Is my little bird feeling aroused?” He let his darkened gaze drift over you. “I can sense it from here.” He lowered his hands🔞👄,,,
2709,cunthole,MeepTheDragon,1.33E+18,07-11-2020 14:25,1,,,0,I did it folks. I've got a girlfriend. Now to continuously question why they want to date my dumbass in the first place whether I mean to think about it or not because anxiety is an absolute troglodytic cunthole.,,,
532,Aroused,AbisOlayinky,1.33E+18,10-11-2020 12:36,0,,,1,Wawu. Just looking at woman gets you aroused ? Just her face ?,,,
2879,eat pussy,dumbdunn,1.33E+18,11-11-2020 10:06,0,,,1,eat pussy💕,,,
1069,Bad Fuck,kaoirthebrat,1.33E+18,11-11-2020 06:45,0,,,0,fuck being good I’m a bad bitch😂😂,,,
804,ass cowboy,901ChillB,1.33E+18,11-11-2020 00:54,0,,,0,Lmaoooooooooo Ghetto ass cowboy,,,
1353,Balls,WEC_32,1.33E+18,11-11-2020 07:04,0,,,1,🖕🏼fuck u twitter motherfuckers 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼 suck my balls bitches ....,,,
1466,big butt,Spencer_Trader,1.33E+18,11-11-2020 07:19,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
1842,bite me,JayTheePimp,1.33E+18,11-11-2020 07:43,1,,,1,Not u wanna bite me......🙁,,,
1456,big butt,hmf06308857,1.33E+18,10-11-2020 21:20,0,,,0,The Big Butt Has Beens!,,,
948,asslick,Iam_feels,1.32E+18,05-11-2020 18:05,0,,,1,“you dickride and asslick cause you scared to make enemies”,,,
1795,bitchtits,DrillMeaton,1.33E+18,08-11-2020 01:56,1,,,1,"Miraculously, despite the concave chest, Max Boot has bitchtits and erect nipples.",,,
2517,cunt,Linguinni_lucas,1.33E+18,11-11-2020 09:44,0,,,0,Whooping in civ 6 right now. Never in my life have I felt such disdain for another human being until I met this monster in civ.,,,
1948,boobies,TheCouncilWolf,1.33E+18,11-11-2020 08:07,0,,,1,I shall post pics of flowers today and not boobies 😁,,,
1320,Balls,uhlargesprite,1.33E+18,11-11-2020 07:17,1,,,1,frack my balls,,,
2434,coochie,ba_bobby24,1.33E+18,11-11-2020 07:18,0,,,1,I’m craving some coochie in my mouth,,,
512,Aroused,BotsandXanax,1.33E+18,10-11-2020 13:25,0,,,1,"Once upon a time, Nora the insane stalker went to seek her forture. Nora found an ancient book and opened it. As Nora read, the book told an aroused by Randi tale: Once upon a time, Nora the obsessed transtrender left her home. Nora went home.",,,
3380,slut,iamnavidy,1.35E+18,09-01-2021 09:14,1,,,1,You're a Horny Slut,,,
734,ass,tinyphaee,1.33E+18,11-11-2020 06:55,0,,,1,If you can’t man handle me ima get bored with yo ass quicc 🥴,,,
3334,skanky,c_makeba,1.33E+18,09-11-2020 06:59,0,,,0,"She's skanky at this point. Like literally trash with botox, and a credit card.",,,
2273,Chode,evangebean,1.33E+18,10-11-2020 15:30,1,,,0,"I was short and fat, so I was called a chode most of high school til I lost my weight haha🤟🏽",,,
3507,suck,RevJamesAClark2,1.33E+18,11-11-2020 13:00,0,,,0,so you just have to put yourself as the center of attention... why so you feel you have to suck the air out of everything?,,,
2833,eat me,blubbibi,1.33E+18,11-11-2020 10:50,0,,,0,everytime my father asked me what i want to eat idk what to answer but ✨pallubasa✨,,,
2606,cunt,creszo,1.33E+18,11-11-2020 09:08,0,,,0,youre a cunt,,,
656,ass,baddieassley,1.33E+18,11-11-2020 06:55,0,,,0,Well then- 💔 um....... yeah my ass is too tired to think of songs rn💀,,,
3562,whore,nicole370,1.33E+18,12-11-2020 19:25,1,,,0,"Don’t say something about somebody then get backlash about it, now you want to DELETE your Facebook acct &amp; apologize. Because you’re NOT sorry Greg the GoAuto Guy. You’re only SORRY because you’re catching flack. When you want to call somebody a WHORE, check the White House first",,,
1772,bitchtits,PhattyDevito,1.33E+18,07-11-2020 18:41,1,,,0,Bye Mango Von Bitchtits. Just pack your McDonalds and go away. YOU’RE FIRED!,,,
150,Aroused,milescourtland_,1.33E+18,11-11-2020 03:00,0,,,1,I’m all of sudden aroused,,,
2904,eat pussy,itseffinjas,1.33E+18,11-11-2020 09:36,0,,,1,"If you have to eat pussy for an hour, you are doing a terrible job. 🙄",,,
849,ass cowboy,_space_cowboy_3,1.33E+18,11-11-2020 02:33,0,,,1,If your girl is pissing you off just remember what that ass looks like in lingerie and stay strong fam..,,,
2364,Cock Smoke,halfmanmorris,1.33E+18,08-11-2020 17:42,0,,,0,He calls me a cock for an opinion he’s getting the smoke back.,,,
1830,bite me,_lanaria_,1.33E+18,11-11-2020 06:39,0,,,0,He got food without me 😭 then got mad cause I asked for a bite 💀,,,
1979,boobies,LadyWTFx,1.33E+18,11-11-2020 05:34,6,,,1,I hope you dream of boobies and ballsacks tonight.,,,
3180,puss,Mike_T3113,1.33E+18,11-11-2020 03:28,0,,,1,"Wow, what a puss",,,
288,Aroused,tha_uglyducklin,1.33E+18,10-11-2020 20:34,0,,,1,Humm! being asked to participate in a truth or dare den I was dare to suck a girl's nipple 😂. I did it tho…,,,
3164,prostitute,TheLovePoll,1.33E+18,10-11-2020 23:33,0,,,1,If you have just shut the actual Fuck up and fucked like I paid you for and been a good prostitute,,,
3554,wanking,N13lCl,1.33E+18,12-11-2020 09:27,2,,,0,It was called private focussing time. Not wanking back then. 😂🍆💦💦💦,,,
3208,pusy,farhadesmaeili4,1.33E+18,07-11-2020 23:25,0,,,1,"HOT, let me see your pusy",,,
1792,bitchtits,Hoomin_RM,1.33E+18,08-11-2020 21:32,0,,,1,"Bob, Bob had BitchTits.",,,
2049,Boobjob,Loud_V8_Noises,1.33E+18,11-11-2020 02:57,0,,,1,This bitch looks like she got a boobjob on her eyeballs. Wtf they stick out like that?!?,,,
2065,boobs,SeekingPraxis,1.33E+18,11-11-2020 08:03,5,,,0,What song makes you think of boobs,,,
3491,sodomize,RapingSunday,1.33E+18,11-11-2020 03:42,0,,,0,"It would be important making sure they did not continue to sodomize pop idols, extort them to do the same by committing m…",,,
520,Aroused,TisNotAGame,1.33E+18,10-11-2020 13:02,0,,,1,"Well now I never WON’T think about trump jerking off dolphins. Not sure how I feel about this but for now, mostly aroused.",,,
2063,boobs,keijibloom,1.33E+18,11-11-2020 08:05,0,,,0,rt if you like boobs or just extremely touch starved or stolen many orphans organs,,,
792,ass,__SickleCell__,1.33E+18,11-11-2020 06:54,0,,,1,"Man wtf lmfao!!!! Why tf did he smack this nigga ass, I’m too fuckin confused 😂😂😂😂",,,
407,Aroused,sexpert_ask,1.33E+18,10-11-2020 17:21,1,,,1,I am 24 years old and I regularly experience wet dreams. What should I do to get rid of them? I masturbate only when I am aroused. What could be causing this?,,,
1163,Ball licker,KevinM99730422,1.33E+18,08-11-2020 15:26,1,,,1,Santorum is a ball licker. What a creep.,,,
1487,big butt,Jazzylady4u,1.33E+18,11-11-2020 06:18,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
672,ass,Dmauromorales,1.33E+18,11-11-2020 06:55,0,,,0,"Always a good feeling being on people’s private stories, like u really think I’m a real ass bitch hehe &lt;3",,,
545,Aroused,yasuwhaaat,1.33E+18,10-11-2020 12:11,18,,,1,"☀️: Listen carefully okay baby? /starts to stroke himself, moaning Gulf's name/ Don't get aroused~",,,
2118,Breast Job,Brittanyystreet,1.33E+18,10-11-2020 08:16,6,,,0,If I had a nose job a breast reduction and some lip injections it’d be game over. Not wrong either.,,,
231,Aroused,MarkFen08382362,1.33E+18,10-11-2020 22:23,1,,,1,"Yes it's to feed an institutionally manufactured neurosis. We are both sexually triggered, aroused and excited by the relentless sexualization of femininity, while at the same time our inhibitory responses are triggered by social jeopardy. It's why there is so much mental illness",,,
2432,coochie,honeeyB__,1.33E+18,11-11-2020 07:19,0,,,1,i can hear the coochie callin his nameee 😩 or whatever tf nocap said 😭😭😭😭,,,
2695,cuntfuck,Daybrookexile,1.33E+18,07-11-2020 18:32,6,,,0,"Right, just one more narcissistic misogynistic privileged racist cuntfuck to go.",,,
2324,Clit,CosmiCumm,1.33E+18,11-11-2020 07:58,0,,,1,A concept: me holding your hips down while I suck your clit hard enough to make your eyes roll back,,,
2633,cunt,porn_click_854,1.33E+18,11-11-2020 08:12,0,,,1,Hairy indian cunt vi . . . . . . . . 99438,,,
3112,fingerfucking,pvssyslxt,1.33E+18,11-11-2020 08:22,0,,,1,someone fingerfucking your mouth is just so hot hhhhh someone’s fingers tracing your lips and just teasing the pad of their…,,,
2484,cunilingus,PaulRey84067021,1.32E+18,06-11-2020 15:52,0,,,1,With lots of cunilingus,,,
2102,boobs,oddlyhan,1.33E+18,11-11-2020 07:24,0,,,1,girls do u ever forget u have boobs lol,,,
1085,Bad Fuck,freekhou,1.33E+18,11-11-2020 07:08,0,,,1,man consistent sex dangerous as fuck cuz you really be having a bad day when you dont get nun 🤦🏽‍♂️ its rare for me tho so im coolin 😏,,,
1128,Bad Fuck,kaurrum,1.33E+18,11-11-2020 07:11,0,,,1,I'm supposed no to be surprised 50 pulls? huh too bad Take Mona and go fuck yourself,,,
632,ass,giofiorenzaaa,1.33E+18,11-11-2020 06:56,0,,,0,I hate how I overthink every little ass situation. Like I’ll deadass have such a good day then cry in my bed at night lmao.,,,
3271,skank bitch,Sugarpl08205726,1.33E+18,10-11-2020 21:35,4,,,1,Oh you skank,,,
1574,bitch,deltabravobae,1.33E+18,11-11-2020 07:27,0,,,0,“What if its Microsoft” ill make bill gates my bitch with or without you,,,
2731,dick beaters,vonnyyd,1.32E+18,05-11-2020 02:19,0,,,0,Classy dick beaters.,,,
2453,cum,serrybot,1.33E+18,11-11-2020 09:26,0,,,1,i want shizuo to bang me until i cum out of my tear ducts,,,
2339,Clit,LabiaLuvvr,1.33E+18,11-11-2020 05:49,0,,,1,"beautiful lips... but you left out your clit...that's like not putting the sweet, red cherry on a delicious ice cream sundae",,,
1618,bitch,abbs9491,1.33E+18,11-11-2020 07:26,0,,,0,we don’t talk about flicker enough. That bitch hurts my soul.,,,
2927,eat pussy,AdrianTomale,1.33E+18,11-11-2020 09:11,4,,,1,"This is truly the finest chocolate a man could eat, don't me pussy.",,,
400,Aroused,SSophiasage,1.33E+18,10-11-2020 17:29,0,,,1,*is aroused by death*,,,
83,Aroused,GarridoJss,1.33E+18,10-11-2020 18:01,0,,,0,"It's aroused some controversy but it's good to see a well-deserved statue for Mary Wollstonecraft (1759-97), 'mother o…",,,
2035,boobies,Tido016,1.33E+18,11-11-2020 06:18,0,,,1,"Depends on size, big one's are tig 'ol bitties🤤 Small one's are boobies...",,,
2967,eat pussy,AsiimireDeborah,1.33E+18,11-11-2020 08:25,0,,,1,“chilleeeee. it’s the ____ for me. normalise this - normalise that. i hate men. men are trash. i need birkin bag.…,,,
2428,coochie,khrlmrn,1.33E+18,11-11-2020 08:52,1,,,1,Your coochie is slapping hard,,,
3549,titties,toichanel,1.33E+18,11-11-2020 13:30,1,,,0,Listen I’ve had titties my whole damn life I gets tired of wearing a bra lol,,,
1217,Balls,rob3hats,1.33E+18,11-11-2020 07:14,0,,,0,Le Tiss has headed too many balls.,,,
1026,Bad Fuck,anneteluceroo,1.33E+18,11-11-2020 06:59,1,,,0,fuck being good i’m a bad bitch,,,
853,ass cowboy,Buffsnagon,1.33E+18,11-11-2020 06:18,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦,,,
3580,whore,_kelsielinn,1.33E+18,12-11-2020 19:21,1,,,1,I'm a slut whore,,,
1083,Bad Fuck,djhunne,1.33E+18,11-11-2020 07:10,0,,,1,“Bad bitch fuck him til he cry like a wimp”😭🔥,,,
847,ass cowboy,PhoenixComrade,1.33E+18,09-11-2020 17:54,1,,,0,I like that! I wasn’t punk but a few of my “friends” were but I’m also a big ass gamer and one of the oldest anime’s I like would be cowboy bebop and gundam series.,,,
869,assbandit,mxxn_mj,1.32E+18,04-11-2020 21:18,3,,,0,This is worse than a breakup,,,
3440,sluts,Noice315,1.33E+18,11-11-2020 06:59,1,,,0,I'm a changed man couldn't of done it without you and Zo. Got no time for thots and sluts,,,
166,Aroused,SenjougaharaID,1.33E+18,11-11-2020 00:30,0,,,1,"Araragi kun, you haven't gotten aroused from seeing me nude, have you? - Senjougahara",,,
1131,Bad Fuck,oovoobastard,1.33E+18,11-11-2020 07:07,0,,,1,“Bad bitch fuck him til he cry like a wimp”😭🔥,,,
1236,Balls,VryKranky,1.33E+18,11-11-2020 07:07,1,,,0,I think the version with balls has better alliteration - but yeah you got it right.,,,
1974,boobies,Jose84960178,1.33E+18,11-11-2020 06:04,0,,,1,I like what I see boobies yes that's my favorite of you,,,
3059,eat pussy,ZedrickD1,1.33E+18,11-11-2020 07:25,1,,,1,Yes babe Yes I'd eat that phat Juicy pussy all nite long,,,
3421,slut,ChamorroRomeo,1.35E+18,09-01-2021 08:39,0,,,1,you think because u listen to obscure japanese rock and solange that youre sophisticated I'll stab you slut,,,
942,asslick,redpop86,1.33E+18,09-11-2020 03:04,0,,,1,Ben Asslick selling oxyclean now?,,,
359,Aroused,lightningdesti1,1.33E+18,10-11-2020 18:30,1,,,1,They both (all) so so messy. Everyone is jealous and sexually aroused,,,
31,Aroused,EmbreeJoh,1.33E+18,11-11-2020 02:21,0,,,0,"Wow! If true, what an interesting fact. It goes right along with ""never blame a man if he becomes aroused, its always the woman's fault."" Its always the women who are the evil ones: they have arousing butts, hair, ""short"" dresses, etc, etc. Smh",,,
2727,dick beaters,danvon1,1.32E+18,06-11-2020 04:33,10,,,0,"Would be awesome if a Drill Sergeant came thought the door and said, “get your dick-beaters off my window”",,,
1107,Bad Fuck,Lemmy_nation,1.33E+18,11-11-2020 05:59,1,,,1,Ikr I wanna fuck an Emo Boy do bad!,,,
191,Aroused,cukekinks,1.33E+18,11-11-2020 00:23,0,,,1,"thinking abt jon, both ace and autistic, deciding to casually announce that he’s sexually aroused to his boyfriends as…",,,
1975,boobies,EllieDaCat1,1.33E+18,11-11-2020 05:58,0,,,1,Bonus question… Who has bigger boobies?,,,
9,Aroused,kryotoman,1.33E+18,11-11-2020 05:48,0,,,0,"I am aroused, and i havent even chosen my character yet. Hoo boy. #BeyondLight",,,
1009,Bad Fuck,joe_kihuha,1.33E+18,11-11-2020 07:05,0,,,0,I'm back and that chief Simp Jaduong did get an L haha. He can fuck off !!! Buying flowers and parading a wet crack mercha…,,,
653,ass,LaurenLeona,1.33E+18,11-11-2020 06:55,0,,,0,"I just argued with a perfect stranger in my head and spent 20 minutes typing up a bomb ass comeback in my notes. Yes I’m crazy, but I’m also literally waiting for some paint to dry so this is how I chose to entertain myself in the mean time... 😅",,,
2061,boobs,radasfuccc,1.33E+18,11-11-2020 08:05,12,,,0,my boobs gotta chill under this button down shirt,,,
2207,butt,CFCPapi,1.33E+18,11-11-2020 08:20,0,,,0,"Not to mention when mount is 4 years younger and Chelsea to the bone, I don’t see why you’d randomly talk about the swap then get butt hurt when people disagree favouring our player",,,
3118,fingerfucking,kathrinthenig,1.33E+18,10-11-2020 01:03,0,,,1,"So I was fingerfucking this babe in a taxi then my neighbor shouted ""Gwe, mukazzi wo ojja mukwatilira ewakkka"". You guys…",,,
3015,eat pussy,withloveericszz,1.33E+18,11-11-2020 07:51,1,,,1,i eat pussy like rice aye ayee,,,
2944,eat pussy,marz_neeks,1.33E+18,11-11-2020 08:47,0,,,1,I ain’t got a talking stage in me do you love me? &amp; do you eat pussy?,,,
1378,Balls,LoverShotacon,1.33E+18,11-11-2020 07:21,0,,,1,if fiction = reality then why my favourite character isnt balls deep in m,,,
3089,erection,MugishaMahad,1.33E+18,11-11-2020 11:01,0,,,0,Who else is seeing an erection?,,,
1371,Balls,BigGordoXXX,1.33E+18,11-11-2020 06:50,1,,,1,I need a pretty ass bitch sucking my balls,,,
1286,Balls,PrivacyQuest,1.33E+18,11-11-2020 07:21,0,,,0,This is a clear case of if the queen had balls she’d be King,,,
80,Aroused,1youngmicah__,1.33E+18,10-11-2020 18:48,0,,,0,How could you even be aroused while someone begging and pleading for you to stop ?,,,
1065,Bad Fuck,Boodahpest69,1.33E+18,11-11-2020 06:46,0,,,0,Nobody is bad as fuck as me. That's just all there is to it.,,,
1814,bite me,sinofagan,1.33E+18,11-11-2020 07:33,31,,,0,The only kind of pens I will ever use. Ever ever. ✨✨✨✨ Bite me!,,,
3418,slut,life_wonderings,1.35E+18,09-01-2021 08:45,0,,,1,"I just want to cum in you, slut. I just want to tie you up and force my cock into your tight little hole.",,,
3412,slut,Creolekordei,1.35E+18,09-01-2021 08:50,0,,,1,"its always i love you and never i need u to cum in me daddy, cum in your little slut",,,
2872,eat pussy,BackShotBurna,1.33E+18,11-11-2020 10:13,0,,,1,I need a Uk girl to lemme eat their pussy so I can get that shine on my beard,,,
2886,eat pussy,freakytingz__,1.33E+18,11-11-2020 09:56,0,,,1,I’m really down for everything. If you wanna put me in a swing and eat my pussy till i cum. I promise i won’t stop you🙈,,,
2446,cum,pujamamkirandi,1.33E+18,11-11-2020 09:28,0,,,1,What should i call him?😂😂 10 sec me hi cum kr dia 😂😂,,,
64,Aroused,FizzieLou,1.33E+18,10-11-2020 20:04,0,,,0,"The #Peasants Strike Back. After the #revolt, the poll tax was abandoned. Nothing like it was imposed again until the time…",,,
